,ID,Followers,Following,Posts,Is private,ID has number,ID has number at end,ID letter ratio,Following/follower ratio,Following/post ratio,Follower/post ratio
0,teva_28,6485,60,54,False,True,True,0.5714285714285714,0.009252120277563608,1.1111111111111112,120.0925925925926
1,7962.o,35,239,1,False,True,False,0.16666666666666666,6.828571428571428,239.0,35.0
2,rifa_ulhuda,933,340,10,False,False,False,0.9090909090909091,0.36441586280814575,34.0,93.3
3,mohammadkalaati,454,3542,81,False,False,False,1.0,7.8017621145374445,43.72839506172839,5.604938271604938
4,willslayyy,2,223,2,True,False,False,1.0,111.5,111.5,1.0
5,mhmdslhmr3,759,6230,97,False,True,True,0.9,8.208168642951252,64.22680412371135,7.824742268041237
6,ehsan52055,399,2528,8,False,True,True,0.5,6.335839598997493,316.0,49.875
7,zslzu,331,1484,20,False,False,False,1.0,4.483383685800605,74.2,16.55
8,mohdzuhailibin,14,53,0,False,False,False,1.0,3.7857142857142856,inf,inf
9,pilot_habsi,6219,563,231,False,False,False,0.9090909090909091,0.09052902395883583,2.4372294372294374,26.92207792207792
10,muhammad.jinshad,367,1544,12,True,False,False,0.9375,4.20708446866485,128.66666666666666,30.583333333333332
11,m_bayurif29,332,12,5,False,True,True,0.7272727272727273,0.03614457831325301,2.4,66.4
12,ju8h.h,288,364,7,False,True,False,0.6666666666666666,1.2638888888888888,52.0,41.142857142857146
13,dh.mi1,509,171,1,True,True,True,0.6666666666666666,0.33595284872298625,171.0,509.0
14,aaa_n5,659,150,31,False,True,True,0.6666666666666666,0.2276176024279211,4.838709677419355,21.258064516129032
15,najwa_msj,4956,379,3718,False,False,False,0.8888888888888888,0.0764729620661824,0.10193652501344809,1.332974717590102
16,syahlafyaa,2518,93,1,False,False,False,1.0,0.036934074662430504,93.0,2518.0
17,_eimai_mia_balentina_,8,108,1,True,False,False,0.8095238095238095,13.5,108.0,8.0
18,phenanthrene85774,1,224,1,False,True,True,0.7058823529411765,224.0,224.0,1.0
19,x.vccv,161,482,23,False,False,False,0.8333333333333334,2.9937888198757765,20.956521739130434,7.0
20,pitts80790lgvm,3,10,0,False,True,False,0.6428571428571429,3.3333333333333335,inf,inf
21,angelteamomi,3896,1015,379,False,False,False,1.0,0.260523613963039,2.678100263852243,10.279683377308707
22,whitaker121gqhe,0,6,0,False,True,False,0.8,inf,inf,inf
23,maximin57283,7,222,1,False,True,True,0.5833333333333334,31.714285714285715,222.0,7.0
24,mslmm2220,91,799,10,False,True,True,0.5555555555555556,8.780219780219781,79.9,9.1
25,viviani2236,7,45,1,True,True,True,0.6363636363636364,6.428571428571429,45.0,7.0
26,maryam_almaa9,42,331,12,True,True,True,0.8461538461538461,7.880952380952381,27.583333333333332,3.5
27,mr_akbar_ali4,343,2222,62,False,True,True,0.7692307692307693,6.478134110787172,35.83870967741935,5.532258064516129
28,nwwdy.3302,668,58,98,False,True,True,0.5,0.08682634730538923,0.5918367346938775,6.816326530612245
29,aadilkhan7318,77,555,1,False,True,True,0.6923076923076923,7.207792207792208,555.0,77.0
30,rasitahet,13,51,0,False,False,False,1.0,3.923076923076923,inf,inf
31,hmd.albdllh,3,28,0,False,False,False,0.9090909090909091,9.333333333333334,inf,inf
32,kantibhaibagathaliya,19,54,0,False,False,False,1.0,2.8421052631578947,inf,inf
33,ediivuqiqi,0,27,0,True,False,False,1.0,inf,inf,inf
34,k.mxx12,2168,1533,6,True,True,True,0.5714285714285714,0.7071033210332104,255.5,361.3333333333333
35,mm_r400,233,1375,54,False,True,True,0.42857142857142855,5.901287553648069,25.462962962962962,4.314814814814815
36,shkhwhy8812,5,24,0,False,True,True,0.6363636363636364,4.8,inf,inf
37,nomindari_,607,211,36,False,False,False,0.9,0.34761120263591433,5.861111111111111,16.86111111111111
38,fredimoto,1208,331,393,True,False,False,1.0,0.2740066225165563,0.8422391857506362,3.073791348600509
39,claudem349,4,41,0,False,True,True,0.7,10.25,inf,inf
40,analucia.dasilvaoliveira.5891,6,40,0,False,True,True,0.7931034482758621,6.666666666666667,inf,inf
41,fa1tima4,134,1081,16,True,True,True,0.75,8.067164179104477,67.5625,8.375
42,anthonyythony,0,22,0,True,False,False,1.0,inf,inf,inf
43,dadosabel,1104,368,224,True,False,False,1.0,0.3333333333333333,1.6428571428571428,4.928571428571429
44,cristina_viglione,4889,1634,243,False,False,False,0.9411764705882353,0.33421967682552667,6.724279835390947,20.11934156378601
45,6qdn,19400,121,10,False,True,False,0.75,0.006237113402061856,12.1,1940.0
46,alfredomarcosmonteiro,2,32,0,False,False,False,1.0,16.0,inf,inf
47,hanan_ana1234,700,321,658,True,True,True,0.6153846153846154,0.4585714285714286,0.4878419452887538,1.0638297872340425
48,antonionhantunbo,3,83,1,False,False,False,1.0,27.666666666666668,83.0,3.0
