,ID,Followers,Following,Posts,Is private,ID has number,ID has number at end,ID letter ratio,Following/follower ratio,Following/post ratio,Follower/post ratio
0,danazainaldeen,364,148,66,True,False,False,1.0,0.4065934065934066,2.242424242424242,5.515151515151516
1,a_m_a_a_a_l,556,375,0,True,False,False,0.5454545454545454,0.6744604316546763,inf,inf
2,m_q021,67,251,5,False,True,True,0.3333333333333333,3.746268656716418,50.2,13.4
3,yanis_damon,938,1834,22,False,False,False,0.9090909090909091,1.955223880597015,83.36363636363636,42.63636363636363
4,roaa_youssef7,883,388,19,False,True,True,0.8461538461538461,0.43941109852774635,20.42105263157895,46.473684210526315
5,25_luez,2159,150,40,False,True,False,0.5714285714285714,0.06947660954145438,3.75,53.975
6,3aroofi,58700,1012,187,False,True,False,0.8571428571428571,0.017240204429301534,5.411764705882353,313.903743315508
7,2xil__2019,19,65,1,False,True,True,0.3,3.4210526315789473,65.0,19.0
8,ii.zaid.ii_,355,177,7,False,False,False,0.7272727272727273,0.49859154929577465,25.285714285714285,50.714285714285715
9,bqhrw,127,627,4,False,False,False,1.0,4.937007874015748,156.75,31.75
10,k_.532,297,121,2,False,True,True,0.16666666666666666,0.4074074074074074,60.5,148.5
11,20q19l,79,22,4,False,True,False,0.3333333333333333,0.27848101265822783,5.5,19.75
12,qh_op,2399,393,17,False,False,False,0.8,0.1638182576073364,23.11764705882353,141.11764705882354
13,alani.ae,6432,169,1,False,False,False,0.875,0.026274875621890546,169.0,6432.0
14,oussamachichaoui1236,194,53,8,False,True,True,0.8,0.27319587628865977,6.625,24.25
15,gensh.xv,933,155,3,False,False,False,0.875,0.16613076098606644,51.666666666666664,311.0
16,iihu6,1206,241,4,True,True,True,0.8,0.1998341625207297,60.25,301.5
17,mahde_awawda,151,86,1,False,False,False,0.9166666666666666,0.5695364238410596,86.0,151.0
18,7375_saeed,14,52,0,False,True,False,0.5,3.7142857142857144,inf,inf
19,merim268,959,1973,6,False,True,True,0.625,2.057351407716371,328.8333333333333,159.83333333333334
20,yousefnm552005,333,325,1,False,True,True,0.5714285714285714,0.975975975975976,325.0,333.0
21,marwan.sex.22,15,116,6,False,True,True,0.6923076923076923,7.733333333333333,19.333333333333332,2.5
22,1ail_11,7330,220,2,False,True,True,0.42857142857142855,0.030013642564802184,110.0,3665.0
23,shbb7592,7,19,0,False,True,True,0.5,2.7142857142857144,inf,inf
24,h7_gift,90,160,3,False,True,False,0.7142857142857143,1.7777777777777777,53.333333333333336,30.0
25,_dawood_daher_,104,67,1,False,False,False,0.7857142857142857,0.6442307692307693,67.0,104.0
26,rnoosh8719,601,429,69,False,True,True,0.6,0.7138103161397671,6.217391304347826,8.710144927536232
27,ffcfcc12,4,29,1,True,True,True,0.75,7.25,29.0,4.0
28,fw9287,13,27,0,False,True,True,0.3333333333333333,2.076923076923077,inf,inf
29,mortadha_ben_ahmed,170,684,20,False,False,False,0.8888888888888888,4.023529411764706,34.2,8.5
30,zg6802,144,203,13,False,True,True,0.3333333333333333,1.4097222222222223,15.615384615384615,11.076923076923077
31,azzdinesriar,458,118,14,False,False,False,1.0,0.2576419213973799,8.428571428571429,32.714285714285715
32,gouesm1997,117,668,0,False,True,True,0.6,5.7094017094017095,inf,inf
33,__g_e_h_a_n__,288,36,0,False,False,False,0.38461538461538464,0.125,inf,inf
34,mohmmadalyacobi,304,199,8,False,False,False,1.0,0.6546052631578947,24.875,38.0
35,2kxxi,6,6,2,False,True,False,0.8,1.0,3.0,3.0
36,ka_rkoor,1073,1052,44,False,False,False,0.875,0.9804287045666356,23.90909090909091,24.386363636363637
37,dama_matgar1,422,638,151,False,True,True,0.8333333333333334,1.5118483412322274,4.225165562913907,2.794701986754967
38,_livelife_5,38,190,1,False,True,True,0.7272727272727273,5.0,190.0,38.0
39,ydwzk1234,12,56,1,False,True,True,0.5555555555555556,4.666666666666667,56.0,12.0
40,raazvl,7,35,1,False,False,False,1.0,5.0,35.0,7.0
41,xx_7asseb_xx_99,764,209,42,False,True,True,0.6,0.27356020942408377,4.976190476190476,18.19047619047619
42,taghtyat_new,20200,1025,392,False,False,False,0.9166666666666666,0.050742574257425746,2.614795918367347,51.53061224489796
43,raoadnanthakur,19,38,0,False,False,False,1.0,2.0,inf,inf
44,hannasharifi14,3225,527,7,False,True,True,0.8571428571428571,0.1634108527131783,75.28571428571429,460.7142857142857
45,momo_74428,282,86,1,True,True,True,0.4,0.3049645390070922,86.0,282.0
46,xd_oussama_dx,843,134,3,False,False,False,0.8461538461538461,0.15895610913404506,44.666666666666664,281.0
